,NPS_Score,NPS_Category,Timely_delivery,No_of_calls_in_an_Order,Loyalty_Years,C_Marital_Status,Tier_City,Mode_of_Payment,No_of_Items_in_Order,Gender,Order_Mode,Score_on_Food_Quality,Score_on_Order_Logistics,Menu_Presentation_Score,Score_on_Recommendations,Score_on_Delivery_Person_Friendliness,labels
1367,7,1,0,4,4,1,2,2,4,0,0,5,4,4,10,2,0
1368,1,0,0,4,5,0,0,0,1,1,0,1,3,6,4,6,0
1369,4,0,0,4,9,1,1,3,4,0,0,4,5,7,2,1,0
1370,7,1,0,4,4,0,2,1,4,1,0,4,6,1,4,10,1
1371,5,0,0,4,7,1,0,2,6,0,0,2,7,8,5,1,0
1372,6,0,0,4,6,0,1,0,7,1,0,4,1,4,1,1,0
1373,8,1,0,4,8,1,2,3,2,0,0,5,3,6,5,7,1
1374,10,2,1,4,4,0,0,1,10,1,2,10,8,3,1,9,1
1375,7,1,0,4,1,1,1,2,3,0,2,5,10,6,9,3,0
1376,7,1,0,4,1,0,2,0,5,1,0,5,4,5,9,9,0
1377,10,2,0,4,7,0,0,3,7,0,2,10,5,3,7,10,1
1378,1,0,0,4,2,0,1,1,5,1,0,9,8,9,8,1,0
1379,7,1,0,4,5,1,2,2,1,0,0,5,8,3,6,6,0
1380,0,0,0,4,9,0,0,0,7,1,0,1,10,4,3,3,0
1381,8,1,0,4,1,1,1,3,5,0,2,9,10,4,4,7,1
1382,7,1,0,4,2,0,2,1,2,1,0,8,5,1,7,9,0
1383,6,0,0,4,5,1,0,2,1,0,0,6,2,3,6,4,0
1384,0,0,0,4,8,0,1,0,7,1,0,9,7,1,9,4,0
1385,7,1,0,4,1,1,2,3,1,0,0,6,6,10,2,5,0
1386,5,0,0,4,9,0,0,1,3,1,0,3,8,5,6,4,0
1387,2,0,0,4,2,1,1,2,7,0,0,8,3,7,1,6,0
1388,7,1,0,4,10,0,2,0,2,1,0,5,1,7,5,10,1
1389,10,2,0,4,6,0,0,3,9,0,2,7,9,10,5,9,1
1390,5,0,0,4,6,0,1,1,4,1,0,3,9,2,6,1,0
1391,10,2,0,4,6,0,0,2,8,0,2,1,6,3,5,7,1
1392,3,0,0,4,4,0,0,0,2,1,0,5,4,6,6,1,0
1393,1,0,0,4,8,1,1,3,2,0,0,1,4,6,6,5,0
1394,7,1,1,4,4,0,2,1,5,1,0,5,10,4,6,5,0
1395,10,2,0,4,5,0,0,2,8,0,2,8,8,6,7,8,1
1396,4,0,0,4,9,0,1,0,1,1,0,10,9,8,3,3,0
1397,7,1,0,4,6,1,2,3,1,0,0,4,3,3,6,2,0
1398,2,0,0,4,3,0,0,1,6,1,0,5,3,6,8,2,0
1399,7,1,0,4,5,1,1,2,3,0,2,8,9,10,1,10,1
1400,7,1,0,4,10,0,2,0,4,1,0,7,8,4,3,2,0
1401,7,1,0,4,3,1,0,3,6,0,1,4,7,8,9,1,0
1402,1,0,0,4,7,0,1,1,4,1,0,8,7,7,1,4,0
1403,7,1,0,4,1,1,2,2,2,0,0,6,1,8,4,10,0
1404,8,1,1,4,5,0,0,0,4,1,1,4,6,5,1,9,1
1405,1,0,0,4,4,1,1,3,2,0,0,5,2,3,5,4,0
1406,7,1,0,4,8,0,2,1,4,1,0,6,1,5,9,8,1
1407,9,2,0,4,5,0,0,2,7,0,2,8,2,2,4,8,1
1408,9,2,1,4,9,0,0,0,7,1,2,3,3,5,6,8,1
1409,7,1,0,4,6,1,2,3,2,0,0,8,5,7,4,8,1
1410,8,1,1,4,8,0,0,1,6,1,1,4,1,7,2,7,1
1411,8,1,0,4,2,1,1,2,6,0,2,4,4,4,5,10,1
1412,10,2,1,4,7,0,1,0,8,1,2,1,7,1,1,10,1
1413,5,0,0,4,9,1,0,3,1,0,0,9,9,10,10,1,0
1414,0,0,0,4,4,0,1,1,3,1,0,4,2,2,4,6,0
1415,10,2,0,4,7,0,0,2,8,0,2,9,7,9,5,10,1
1416,3,0,0,4,8,0,0,0,1,1,0,4,8,6,10,4,0
1417,5,0,0,4,8,1,1,3,7,0,0,5,2,7,3,4,0
1418,10,2,1,4,10,0,0,1,10,1,2,4,1,4,2,10,1
1419,9,2,0,4,6,0,0,2,9,0,2,9,7,2,8,8,1
1420,6,0,0,4,9,0,1,0,6,1,0,3,1,4,4,5,1
1421,7,1,0,4,10,1,2,3,1,0,0,5,3,10,7,10,1
1422,7,1,1,4,3,0,0,1,3,1,1,4,4,1,5,5,0
1423,8,1,0,4,2,1,1,2,7,0,2,3,4,10,10,5,0
1424,7,1,0,4,6,0,2,0,4,1,0,6,5,4,5,7,0
1425,1,0,0,4,5,1,0,3,7,0,0,6,1,10,7,6,0
1426,2,0,0,4,7,0,1,1,5,1,0,8,9,3,7,4,0
1427,7,1,0,4,4,1,2,2,5,0,0,8,4,6,10,10,1
1428,7,1,1,4,8,0,0,0,6,1,1,4,6,5,9,5,1
1429,6,0,0,4,3,1,1,3,7,0,0,5,5,2,2,2,0
1430,7,1,1,4,8,0,2,1,7,1,0,6,6,2,1,5,0
1431,6,0,0,4,2,1,0,2,1,0,0,9,10,9,3,4,0
1432,5,0,0,4,3,0,1,0,2,1,0,4,10,10,3,4,0
1433,10,2,0,4,7,0,0,3,7,0,2,5,9,3,1,9,1
1434,7,1,1,4,10,0,0,1,2,1,1,1,10,10,7,8,0
1435,1,0,0,4,1,1,1,2,2,0,0,2,9,8,4,6,0
1436,7,1,0,4,6,0,2,0,6,1,0,4,9,4,9,4,0
1437,10,2,0,4,5,0,1,3,6,0,2,4,6,7,1,10,1
1438,4,0,0,4,6,0,1,1,5,1,0,8,5,4,3,3,0
1439,8,1,0,4,2,1,2,2,4,0,0,7,1,5,2,5,0
1440,6,0,0,4,10,0,0,0,5,1,0,8,2,4,2,6,1
1441,10,2,0,4,7,0,0,3,7,0,2,8,1,6,3,10,1
1442,7,1,1,4,3,0,2,1,1,1,0,4,4,8,2,4,0
1443,3,0,0,4,9,1,0,2,3,0,0,8,2,9,9,1,0
1444,0,0,0,4,6,0,1,0,4,1,0,10,2,8,10,6,0
1445,7,1,0,4,1,1,2,3,1,0,0,4,1,7,9,10,0
1446,9,2,1,4,1,0,0,1,7,1,2,5,2,10,8,9,1
1447,0,0,0,4,8,1,1,2,4,0,0,1,10,5,5,5,0
1448,9,2,1,4,8,0,0,0,5,1,2,8,4,5,5,7,1
1449,6,0,0,4,1,1,0,3,4,0,0,8,5,4,5,3,0
1450,6,0,0,4,9,0,1,1,7,1,0,1,9,4,5,6,0
1451,9,2,0,4,7,0,0,2,8,0,2,2,1,1,9,10,1
1452,10,2,1,4,2,0,0,0,5,1,2,6,9,4,9,9,0
1453,8,1,0,4,4,1,1,3,3,0,2,4,7,6,7,7,0
1454,7,1,1,4,6,0,2,1,5,1,0,4,5,6,2,1,0
1455,9,2,0,4,5,0,0,2,9,0,2,5,6,5,9,8,1
1456,4,0,0,4,5,0,1,0,5,1,0,10,5,4,6,5,0
1457,7,1,0,4,4,1,2,3,5,0,0,8,6,5,5,8,0
1458,8,1,1,4,5,0,0,1,6,1,1,4,10,2,8,8,1
1459,7,1,0,4,5,1,1,2,6,0,2,8,6,8,4,3,0
1460,7,1,0,4,4,0,2,0,6,1,0,6,4,2,9,4,0
1461,7,1,0,4,10,1,0,3,5,0,1,4,3,9,8,1,0
1462,7,1,1,4,8,0,1,1,3,1,2,2,10,7,9,6,0
1463,7,1,0,4,1,1,2,2,7,0,0,5,10,9,9,10,0
1464,9,2,1,4,3,0,0,0,6,1,2,5,7,3,9,7,0
1465,8,1,0,4,1,1,1,3,4,0,2,7,5,7,10,8,0
1466,7,1,0,4,7,0,2,1,5,1,0,7,6,7,4,1,0
1467,0,0,0,4,7,1,0,2,1,0,0,7,2,8,9,4,0
1468,9,2,1,4,4,0,0,0,9,1,2,10,2,8,1,10,1
1469,7,1,0,4,6,1,2,3,2,0,0,7,10,9,3,5,0
1470,9,2,1,4,9,0,0,1,9,1,2,1,7,4,1,10,1
1471,6,0,0,4,2,1,1,2,4,0,0,6,6,9,5,6,0
1472,7,1,0,4,1,0,2,0,4,1,0,5,3,5,7,2,0
1473,10,2,0,4,6,0,0,3,6,0,2,4,9,6,2,10,1
1474,7,1,1,4,9,0,1,1,4,1,2,1,3,2,4,6,1
1475,8,1,0,4,9,1,2,2,5,0,0,6,3,3,6,7,1
1476,7,1,1,4,2,0,0,0,4,1,1,5,1,4,2,3,0
1477,1,0,0,4,3,1,1,3,2,0,0,9,6,7,2,4,0
1478,8,1,1,4,4,0,2,1,2,1,0,4,4,2,3,5,0
1479,3,0,0,4,6,1,0,2,7,0,0,8,2,8,7,3,0
1480,2,0,0,4,2,0,1,0,3,1,0,8,1,10,2,4,0
1481,9,2,0,4,7,0,0,3,7,0,2,1,10,10,5,9,1
1482,8,1,1,4,4,0,0,1,7,1,1,10,4,1,5,3,0
1483,9,2,0,4,5,0,0,2,6,0,2,2,4,7,9,9,1
1484,7,1,0,4,1,0,2,0,6,1,0,7,7,5,2,7,0
1485,4,0,0,4,5,1,0,3,5,0,0,6,3,4,9,6,0
1486,1,0,0,4,1,0,1,1,2,1,0,7,2,10,5,4,0
1487,9,2,0,4,5,0,0,2,9,0,2,10,6,2,1,8,1
1488,2,0,0,4,2,0,0,0,7,1,0,7,10,5,8,2,0
1489,6,0,0,4,3,1,1,3,1,0,0,6,1,6,4,4,0
1490,8,1,1,4,7,0,2,1,3,1,0,8,6,5,2,9,1
1491,1,0,0,4,6,1,0,2,7,0,0,10,8,10,1,2,0
1492,2,0,0,4,2,0,1,0,5,1,0,4,1,2,5,5,0
1493,7,1,0,4,1,1,2,3,1,0,0,7,4,3,6,3,0
1494,1,0,0,4,5,0,0,1,3,1,0,3,4,10,2,4,0
1495,0,0,0,4,9,1,1,2,3,0,0,3,7,6,8,2,0
1496,7,1,1,4,1,0,2,0,7,1,0,6,5,5,1,1,0
1497,7,1,0,4,5,1,0,3,4,0,1,1,10,6,5,2,0
1498,7,1,1,4,10,0,1,1,1,1,2,3,3,6,8,9,1
1499,7,1,0,4,7,1,2,2,5,0,0,5,1,4,4,5,1
1500,1,0,0,4,3,0,0,0,7,1,0,10,4,4,7,6,0
1501,3,0,0,4,1,1,1,3,3,0,0,1,1,7,1,5,0
1502,10,2,1,4,2,0,0,1,7,1,2,2,9,5,7,10,1
1503,10,2,0,4,5,0,0,2,5,0,2,3,3,3,8,7,1
1504,1,0,0,4,4,0,1,0,2,1,0,10,7,6,5,4,0
1505,7,1,0,4,6,1,2,3,3,0,0,6,9,8,4,4,0
1506,3,0,0,4,1,0,0,1,6,1,0,6,5,3,1,6,0
1507,5,0,0,4,6,1,1,2,1,0,0,5,5,6,4,3,0
1508,7,1,0,4,7,0,2,0,4,1,0,6,6,5,8,8,1
1509,5,0,0,4,9,1,0,3,1,0,0,1,9,9,5,3,0
1510,4,0,0,4,7,0,1,1,5,1,0,9,5,10,1,3,0
1511,7,1,0,4,10,1,2,2,6,0,0,6,8,4,7,6,0
1512,3,0,0,4,8,0,0,0,5,1,0,3,3,10,2,1,0
1513,4,0,0,4,4,1,1,3,7,0,0,4,4,9,4,1,0
1514,7,1,0,4,1,0,2,1,3,1,0,4,9,3,1,4,0
1515,0,0,0,4,9,1,0,2,4,0,0,2,1,1,1,3,0
1516,3,0,0,4,10,0,1,0,6,1,0,4,10,4,1,4,0
1517,7,1,0,4,6,1,2,3,7,0,0,6,6,8,8,9,1
1518,6,0,0,4,6,0,0,1,5,1,0,2,10,7,4,6,0
1519,10,2,0,4,6,0,0,2,6,0,2,4,7,2,9,7,1
1520,7,1,0,4,7,0,2,0,6,1,0,6,9,4,1,3,0
1521,8,1,0,4,3,1,0,3,2,0,1,8,8,4,5,3,0
1522,6,0,0,4,2,0,1,1,5,1,0,7,10,5,5,5,0
1523,10,2,0,4,7,0,0,2,9,0,2,7,5,9,8,7,1
1524,5,0,0,4,2,0,0,0,3,1,0,5,3,6,8,1,0
1525,2,0,0,4,10,1,1,3,6,0,0,3,1,6,1,5,0
1526,7,1,0,4,2,0,2,1,7,1,0,6,1,8,6,5,0
1527,7,1,0,4,8,1,0,2,6,0,1,6,3,2,10,3,0
1528,5,0,0,4,1,0,1,0,3,1,0,10,7,8,1,3,0
1529,7,1,0,4,9,1,2,3,6,0,0,6,10,2,9,2,0
1530,1,0,0,4,2,0,0,1,2,1,0,10,9,7,8,1,0
1531,5,0,0,4,3,1,1,2,3,0,0,8,9,4,10,6,0
1532,7,1,0,4,5,0,2,0,2,1,0,6,2,3,1,10,1
1533,10,2,0,4,5,0,0,3,6,0,2,1,1,8,4,9,1
1534,8,1,1,4,9,0,1,1,5,1,2,7,4,10,6,10,1
1535,7,1,0,4,1,1,2,2,4,0,0,4,1,5,8,10,0
1536,7,1,1,4,9,0,0,0,2,1,1,8,6,5,4,9,1
1537,7,1,0,4,3,1,1,3,3,0,2,9,10,8,10,2,0
1538,9,2,1,4,2,0,0,1,7,1,2,9,1,3,6,7,0
1539,4,0,0,4,7,1,0,2,5,0,0,1,4,3,6,2,0
1540,1,0,0,4,6,0,1,0,7,1,0,4,2,2,1,3,0
1541,7,1,0,4,1,1,2,3,3,0,0,4,1,4,4,3,0
1542,10,2,1,4,2,0,0,1,8,1,2,6,8,8,9,7,0
1543,1,0,0,4,10,1,1,2,2,0,0,10,9,8,1,1,0
1544,7,1,0,4,8,0,2,0,6,1,0,6,4,3,2,3,0
1545,6,0,0,4,7,1,0,3,6,0,0,8,7,5,2,3,0
1546,10,2,1,4,8,0,0,1,8,1,2,7,5,4,5,10,1
1547,7,1,0,4,5,1,2,2,3,0,0,7,7,8,7,4,0
1548,2,0,0,4,7,0,0,0,4,1,0,9,1,9,5,2,0
1549,9,2,0,4,7,0,0,3,6,0,2,1,7,3,7,9,1
1550,7,1,0,4,7,0,2,1,2,1,0,7,2,10,5,9,1
1551,1,0,0,4,9,1,0,2,7,0,0,1,4,7,5,5,0
1552,0,0,0,4,6,0,1,0,2,1,0,9,4,3,1,1,0
1553,7,1,0,4,3,1,2,3,1,0,0,6,9,9,5,4,0
1554,4,0,0,4,9,0,0,1,5,1,0,4,10,8,5,3,0
1555,8,1,0,4,8,1,1,2,6,0,2,2,5,8,7,7,1
1556,10,2,1,4,9,0,0,0,7,1,2,10,9,5,1,7,1
1557,8,1,0,4,7,1,0,3,6,0,1,3,4,5,3,5,1
1558,1,0,0,4,4,0,1,1,4,1,0,9,1,1,2,2,0
1559,7,1,0,4,3,1,2,2,4,0,0,6,6,9,6,3,0
1560,9,2,1,4,8,0,0,0,10,1,2,4,6,5,5,8,1
1561,2,0,0,4,7,1,1,3,2,0,0,9,9,6,9,6,0
1562,7,1,0,4,9,0,2,1,4,1,0,5,6,2,8,4,0
1563,7,1,0,4,4,1,0,2,5,0,1,5,3,3,4,10,1
1564,7,1,1,4,7,0,1,0,6,1,2,9,10,6,8,2,0
1565,7,1,0,4,7,1,2,3,4,0,0,5,5,5,9,9,1
1566,4,0,0,4,9,0,0,1,6,1,0,10,5,9,7,1,0
1567,1,0,0,4,8,1,1,2,5,0,0,8,9,2,5,5,0
1568,7,1,0,4,4,0,2,0,4,1,0,7,10,7,6,4,0
1569,8,1,0,4,9,1,0,3,1,0,1,7,9,2,8,6,0
1570,8,1,1,4,6,0,1,1,7,1,2,7,8,1,8,6,0
1571,7,1,0,4,9,1,2,2,1,0,0,4,10,9,8,7,0
1572,1,0,0,4,7,0,0,0,4,1,0,2,3,3,9,2,0
1573,0,0,0,4,8,1,1,3,1,0,0,1,9,10,10,1,0
1574,7,1,1,4,2,0,2,1,6,1,0,8,5,5,1,7,0
1575,4,0,0,4,6,1,0,2,6,0,0,10,1,1,2,2,0
1576,3,0,0,4,9,0,1,0,5,1,0,8,6,4,1,5,0
1577,7,1,0,4,1,1,2,3,3,0,0,8,5,7,2,9,0
1578,1,0,0,4,9,0,0,1,7,1,0,3,4,3,2,4,0
1579,3,0,0,4,9,1,1,2,3,0,0,10,5,9,6,4,0
1580,7,1,0,4,1,0,2,0,7,1,0,8,2,5,10,5,0
1581,10,2,0,4,5,0,0,3,7,0,2,7,8,4,1,9,1
1582,5,0,0,4,2,0,1,1,3,1,0,8,7,4,8,6,0
1583,9,2,0,4,5,0,0,2,7,0,2,8,2,3,6,7,1
1584,8,1,1,4,10,0,0,0,5,1,1,8,3,9,5,7,1
1585,7,1,0,4,10,1,1,3,5,0,2,4,5,5,4,7,1
1586,7,1,0,4,7,0,2,1,2,1,0,4,3,5,1,1,0
1587,4,0,0,4,7,1,0,2,3,0,0,10,10,2,4,2,0
1588,0,0,0,4,10,0,1,0,7,1,0,4,9,1,4,2,0
1589,7,1,0,4,7,1,2,3,7,0,0,5,8,2,5,2,0
1590,5,0,0,4,7,0,0,1,7,1,0,3,5,10,2,4,0
1591,0,0,0,4,5,1,1,2,3,0,0,1,4,1,1,4,0
1592,9,2,1,4,5,0,0,0,6,1,2,8,6,2,1,7,1
1593,2,0,0,4,6,1,0,3,4,0,0,4,2,9,4,4,0
1594,4,0,0,4,1,0,1,1,7,1,0,6,5,7,8,1,0
1595,7,1,0,4,6,1,2,2,4,0,0,7,10,9,9,5,0
1596,0,0,0,4,8,0,0,0,3,1,0,6,3,1,7,5,0
1597,4,0,0,4,1,1,1,3,3,0,0,6,4,6,1,6,0
1598,7,1,0,4,1,0,2,1,2,1,0,6,1,5,3,6,0
1599,10,2,0,4,6,0,0,2,9,0,2,10,4,6,3,7,1
1600,0,0,0,4,5,0,1,0,5,1,0,8,1,1,5,5,0
1601,10,2,0,4,5,0,0,3,5,0,2,7,6,9,5,8,1
1602,8,1,1,4,9,0,0,1,6,1,1,3,10,4,1,5,0
1603,5,0,0,4,8,1,1,2,5,0,0,2,2,7,10,1,1
1604,7,1,0,4,10,0,2,0,7,1,0,5,10,4,1,3,0
1605,5,0,0,4,8,1,0,3,1,0,0,7,7,6,5,4,0
1606,2,0,0,4,7,0,1,1,6,1,0,2,5,6,6,5,0
1607,7,1,0,4,1,1,2,2,6,0,0,4,7,8,4,3,0
1608,5,0,0,4,2,0,0,0,5,1,0,3,2,3,2,6,0
1609,7,1,0,4,5,1,1,3,3,0,2,8,3,5,1,9,1
1610,7,1,1,4,3,0,2,1,6,1,0,7,5,2,1,5,0
1611,10,2,0,4,7,0,0,2,9,0,2,1,6,5,5,9,1
1612,9,2,1,4,2,0,0,0,10,1,2,7,6,2,10,10,0
1613,7,1,0,4,1,1,2,3,5,0,0,8,8,7,4,8,0
1614,5,0,0,4,6,0,0,1,3,1,0,5,1,6,2,4,0
1615,1,0,0,4,3,1,1,2,2,0,0,8,1,6,10,1,0
1616,7,1,0,4,8,0,2,0,1,1,0,8,8,6,10,7,0
1617,3,0,0,4,5,1,0,3,1,0,0,7,7,8,10,3,0
1618,3,0,0,4,5,0,1,1,2,1,0,4,2,5,9,1,0
1619,7,1,0,4,4,1,2,2,7,0,0,5,8,8,6,2,0
1620,2,0,0,4,8,0,0,0,4,1,0,1,6,10,4,4,0
1621,2,0,0,4,4,1,1,3,5,0,0,4,5,9,9,6,0
1622,7,1,0,4,1,0,2,1,5,1,0,8,7,9,9,7,0
1623,9,2,0,4,6,0,0,2,5,0,2,8,8,5,8,10,1
1624,2,0,0,4,4,0,1,0,1,1,0,8,4,6,7,6,0
1625,7,1,0,4,1,1,2,3,6,0,0,5,7,5,9,6,0
1626,10,2,1,4,5,0,0,1,9,1,2,9,2,9,1,7,1
1627,9,2,0,4,7,1,0,2,9,0,2,4,3,4,3,10,1
1628,7,1,0,4,5,0,2,0,4,1,0,4,1,5,10,6,0
1629,9,2,0,4,7,0,0,3,7,0,2,9,4,6,2,10,1
1630,7,1,1,4,8,0,1,1,6,1,2,3,2,2,1,2,0
1631,7,1,0,4,9,1,2,2,1,0,0,7,3,5,3,8,1
1632,9,2,1,4,2,0,0,0,9,1,2,7,4,4,10,8,0
1633,6,0,0,4,9,1,1,3,1,0,0,3,9,8,9,6,0
1634,7,1,0,4,9,0,2,1,5,1,0,6,10,2,8,1,0
1635,7,1,0,4,7,1,0,2,5,0,1,8,7,1,9,7,0
1636,2,0,0,4,2,0,1,0,1,1,0,2,8,10,9,3,0
1637,7,1,1,4,5,1,2,3,4,0,0,5,4,10,4,10,1
1638,6,0,0,4,6,0,0,1,6,1,0,6,8,3,2,5,0
1639,1,0,0,4,6,1,1,2,3,0,0,8,8,9,8,3,0
1640,7,1,0,4,6,0,2,0,2,1,0,5,10,2,10,5,0
1641,2,0,0,4,3,1,0,3,4,0,0,3,7,6,3,5,0
1642,4,0,0,4,6,0,1,1,6,1,0,9,9,3,2,5,0
1643,10,2,0,4,7,0,0,2,5,0,2,8,9,7,10,10,1
1644,0,0,0,4,10,0,0,0,2,1,0,8,8,5,6,5,0
1645,3,0,0,4,7,1,1,3,4,0,0,7,1,2,2,1,0
1646,8,1,1,4,1,0,2,1,5,1,0,6,3,1,4,7,1
1647,4,0,0,4,9,1,0,2,1,0,0,8,9,4,3,6,0
1648,3,0,0,4,7,0,1,0,7,1,0,10,10,3,8,4,0
1649,7,1,0,4,4,1,2,3,2,0,0,5,8,3,9,10,0
1650,8,1,1,4,5,0,0,1,7,1,1,9,3,9,5,3,0
1651,6,0,0,4,9,1,1,2,2,0,0,8,5,9,5,2,0
1652,7,1,0,4,5,0,2,0,3,1,0,7,9,3,5,6,0
1653,10,2,0,4,7,0,0,3,5,0,2,10,6,6,1,10,1
1654,4,0,0,4,9,0,1,1,1,1,0,2,6,9,8,4,0
1655,10,2,0,4,5,1,0,2,5,0,2,1,8,3,2,8,1
1656,5,0,0,4,2,0,0,0,5,1,0,6,5,8,3,6,0
1657,2,0,0,4,2,1,1,3,3,0,0,3,2,9,3,6,0
1658,9,2,1,4,8,0,0,1,5,1,2,10,5,8,3,8,1
1659,5,0,0,4,1,1,0,2,3,0,0,4,6,2,2,1,0
1660,10,2,1,4,7,0,0,0,5,1,0,6,3,2,4,7,1
1661,7,1,0,4,5,1,2,3,3,0,0,8,9,2,10,2,0
1662,7,1,1,4,10,0,0,1,5,1,1,1,1,4,1,10,1
1663,9,2,0,4,7,0,0,2,5,0,2,6,5,10,7,9,1
1664,7,1,0,4,10,0,2,0,3,1,0,5,1,8,3,9,1
1665,2,0,0,4,4,1,0,3,1,0,0,2,9,1,4,3,0
1666,5,0,0,4,5,0,1,1,2,1,0,9,4,10,8,3,0
1667,7,1,0,4,2,1,2,2,6,0,0,6,8,4,9,1,0
1668,9,2,1,4,6,0,0,0,6,1,2,3,3,1,4,10,1
1669,2,0,0,4,3,1,1,3,4,0,0,4,9,5,1,2,0
1670,7,1,0,4,9,0,2,1,4,1,0,5,9,1,9,3,0
1671,0,0,0,4,6,1,0,2,6,0,0,9,1,3,5,4,0
1672,1,0,0,4,7,0,1,0,6,1,0,8,3,10,6,5,0
1673,7,1,0,4,7,1,2,3,2,0,0,7,8,10,8,2,0
1674,10,2,1,4,7,0,0,1,10,1,2,10,1,8,1,10,1
1675,0,0,0,4,3,1,1,2,6,0,0,8,8,2,5,3,0
1676,7,1,1,4,1,0,2,0,2,1,0,6,9,5,2,7,0
1677,0,0,0,4,6,1,0,3,6,0,0,4,1,7,9,3,0
1678,7,1,1,4,8,0,1,1,3,1,2,7,1,4,10,2,0
1679,7,1,0,4,6,1,2,2,3,0,0,5,8,7,6,2,0
1680,3,0,0,4,10,0,0,0,2,1,0,10,6,5,3,6,0
1681,5,0,0,4,2,1,1,3,7,0,0,5,6,10,3,2,0
1682,10,2,1,4,8,0,0,1,5,1,2,10,3,10,5,7,1
1683,9,2,1,4,7,0,0,2,8,0,0,3,7,1,1,8,1
1684,6,0,0,4,6,0,1,0,2,1,0,6,1,7,8,2,0
1685,7,1,1,4,9,1,2,3,7,0,0,7,8,6,8,4,0
1686,1,0,0,4,6,0,0,1,5,1,0,10,6,2,10,5,0
1687,3,0,0,4,6,1,1,2,1,0,0,3,2,3,5,5,0
1688,7,1,0,4,2,0,2,0,7,1,0,5,1,10,10,3,0
1689,10,2,0,4,6,0,0,3,10,0,2,7,2,1,1,9,1
1690,8,1,1,4,6,0,1,1,2,1,2,5,10,9,4,2,0
1691,7,1,0,4,10,1,2,2,3,0,0,7,10,1,4,2,0
1692,7,1,1,4,1,0,0,0,1,1,1,2,8,7,2,2,0
1693,7,1,0,4,8,1,1,3,5,0,2,9,5,7,1,1,0
1694,7,1,0,4,10,0,2,1,1,1,0,6,1,6,9,1,0
1695,1,0,0,4,6,1,0,2,2,0,0,10,2,5,9,3,0
1696,6,0,0,4,2,0,1,0,3,1,0,9,10,6,3,2,0
1697,8,1,1,4,5,1,2,3,1,0,0,5,7,3,6,8,0
1698,0,0,0,4,2,0,0,1,1,1,0,10,3,8,2,2,0
1699,1,0,0,4,3,1,1,2,7,0,0,2,3,10,5,5,0
1700,7,1,0,4,3,0,2,0,2,1,0,4,2,10,8,8,0
1701,3,0,0,4,7,1,0,3,7,0,0,7,7,5,7,4,0
1702,2,0,0,4,10,0,1,1,5,1,0,1,10,6,2,6,0
1703,7,1,1,4,4,1,2,2,7,0,0,7,10,6,10,6,0
1704,5,0,0,4,3,0,0,0,3,1,0,6,2,7,8,5,0
1705,2,0,0,4,5,1,1,3,6,0,0,9,10,7,6,3,0
